Producer Code,Product ID,Delivery Week,qty_actual,cost_actual,Price,qty_expected,cost_expected,Owns Land,Access to Water,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches),Unique Product,counts,probability_delivery
NTN,3828,2021-09-13,20,35.0,38.85,20,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,MLG_3828,5,0.9416058394160584
NTN,3828,2021-09-13,20,35.0,38.85,20,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,NTN_3828,5,0.9416058394160584
NTN,3828,2021-09-13,20,35.0,38.85,20,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3153,4,0.9577329490874159
NTN,3828,2021-09-13,20,35.0,38.85,20,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3458,7,1.0399379604497867
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,AFC_3201,4,0.933579335793358
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CBS_3153,10,1.0906195715112912
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CBS_3201,5,0.9181494661921709
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3200,5,1.0118964310706788
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3458,1,0.8685121107266436
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3828,3,0.8969072164948454
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CLP_3828,5,0.9416058394160584
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,DTF_3202,8,1.0386424731182795
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,KHF_3202,4,0.933579335793358
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,MHG_3153,5,1.0017123287671232
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,MLG_3828,5,0.9416058394160584
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,NTN_3828,5,0.9416058394160584
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3153,4,0.9577329490874159
PLT,3153,2021-09-13,8,25.5,28.31,8,25.5,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3458,7,1.0399379604497867
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,AFC_3201,4,0.933579335793358
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CBS_3153,10,1.0906195715112912
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CBS_3201,5,0.9181494661921709
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3200,5,1.0118964310706788
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3458,1,0.8685121107266436
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CHO_3828,3,0.8969072164948454
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,CLP_3828,5,0.9416058394160584
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,DTF_3202,8,1.0386424731182795
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,KHF_3202,4,0.933579335793358
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,MHG_3153,5,1.0017123287671232
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,MLG_3828,5,0.9416058394160584
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,NTN_3828,5,0.9416058394160584
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3153,4,0.9577329490874159
PLT,3458,2021-09-13,25,35.0,38.85,25,35.0,False,False,77.0,58.142857142857146,0.14,0.0,0.0,PLT_3458,7,1.0399379604497867
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
AFC,3201,2021-09-20,6,35.0,38.85,6,35.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
CBS,3201,2021-09-20,20,35.0,38.85,40,70.0,True,True,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
CHO,3828,2021-09-20,20,35.0,38.85,20,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
CLP,3828,2021-09-20,10,35.0,38.85,10,35.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
DTF,3202,2021-09-20,53,40.0,44.4,53,40.0,True,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
KHF,3202,2021-09-20,13,40.0,44.4,13,40.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
MLG,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
NTN,3813,2021-09-20,2,36.0,39.96,10,36.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,AFC_3201,4,0.933579335793358
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CBS_3201,5,0.9181494661921709
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CHO_3828,3,0.8969072164948454
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,CLP_3828,5,0.9416058394160584
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,DTF_3202,8,1.0386424731182795
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,KHF_3202,4,0.933579335793358
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,MLG_3828,5,0.9416058394160584
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3813,2,0.9302325581395349
NTN,3828,2021-09-20,20,35.0,38.85,20,35.0,False,False,80.0,57.57142857142857,0.3399999999999999,0.0,0.0,NTN_3828,5,0.9416058394160584
AFC,3138,2022-07-11,8,42.75,47.45,8,42.75,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
AFC,3138,2022-07-11,8,42.75,47.45,8,42.75,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,CHO_3278,3,0.915
AFC,3138,2022-07-11,8,42.75,47.45,8,42.75,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,D2D_3278,8,0.9308176100628931
AFC,3138,2022-07-11,8,42.75,47.45,8,42.75,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,YMF_3806,3,1.150943396226415
CHO,3278,2022-07-11,20,43.5,48.29,20,43.5,True,False,85.71428571428571,69.14285714285714,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
CHO,3278,2022-07-11,20,43.5,48.29,20,43.5,True,False,85.71428571428571,69.14285714285714,0.11,0.0,0.0,CHO_3278,3,0.915
CHO,3278,2022-07-11,20,43.5,48.29,20,43.5,True,False,85.71428571428571,69.14285714285714,0.11,0.0,0.0,D2D_3278,8,0.9308176100628931
CHO,3278,2022-07-11,20,43.5,48.29,20,43.5,True,False,85.71428571428571,69.14285714285714,0.11,0.0,0.0,YMF_3806,3,1.150943396226415
D2D,3278,2022-07-11,10,43.5,48.29,10,43.5,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
D2D,3278,2022-07-11,10,43.5,48.29,10,43.5,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,CHO_3278,3,0.915
D2D,3278,2022-07-11,10,43.5,48.29,10,43.5,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,D2D_3278,8,0.9308176100628931
D2D,3278,2022-07-11,10,43.5,48.29,10,43.5,True,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,YMF_3806,3,1.150943396226415
YMF,3806,2022-07-11,16,85.5,94.9,10,42.75,False,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
YMF,3806,2022-07-11,16,85.5,94.9,10,42.75,False,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,CHO_3278,3,0.915
YMF,3806,2022-07-11,16,85.5,94.9,10,42.75,False,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,D2D_3278,8,0.9308176100628931
YMF,3806,2022-07-11,16,85.5,94.9,10,42.75,False,True,85.71428571428571,69.14285714285714,0.11,0.0,0.0,YMF_3806,3,1.150943396226415
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3182,3,0.8788265306122449
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3826,4,1.152722443559097
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CVP_3826,5,1.1337099811676083
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,D2D_3138,2,0.8869395711500975
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,D2D_3182,3,0.8788265306122449
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,HAF_3809,2,0.9553398058252427
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MLG_3809,2,0.9553398058252427
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MLG_3826,6,1.1031315240083508
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,NTN_3809,2,0.9553398058252427
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,PBY_3809,3,0.9068219633943427
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,YMF_3809,2,0.9553398058252427
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CBO_3669,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMA_3138,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMA_3669,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMU_3138,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,JWI_3138,3,0.8480801335559266
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MMO_3669,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,ONC_3669,1,1.0573770491803278
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,SXF_3826,6,1.1031315240083508
AFC,3138,2022-08-01,8,42.75,47.45,8,42.75,True,True,83.14285714285714,62.85714285714285,0.11,0.0,0.0,TXI_3826,6,1.1031315240083508
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3182,3,0.8788265306122449
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3826,4,1.152722443559097
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CVP_3826,5,1.1337099811676083
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,D2D_3138,2,0.8869395711500975
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,D2D_3182,3,0.8788265306122449
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,HAF_3809,2,0.9553398058252427
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MLG_3809,2,0.9553398058252427
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MLG_3826,6,1.1031315240083508
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,NTN_3809,2,0.9553398058252427
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,PBY_3809,3,0.9068219633943427
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,YMF_3809,2,0.9553398058252427
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CBO_3669,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMA_3138,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMA_3669,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CMU_3138,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,JWI_3138,3,0.8480801335559266
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,MMO_3669,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,ONC_3669,1,1.0573770491803278
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,SXF_3826,6,1.1031315240083508
CLP,3182,2022-08-01,13,24.0,26.64,18,24.0,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,TXI_3826,6,1.1031315240083508
CLP,3826,2022-08-01,10,35.25,39.13,10,35.25,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,AFC_3138,4,0.8930288461538461
CLP,3826,2022-08-01,10,35.25,39.13,10,35.25,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3182,3,0.8788265306122449
CLP,3826,2022-08-01,10,35.25,39.13,10,35.25,True,False,83.14285714285714,62.85714285714285,0.11,0.0,0.0,CLP_3826,4,1.152722443559097
